Condominium Number,Property Address,Roll Number,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
807,106 - 1143 ST ANNE'S RD,8021272800,2019,4,"$255,000","$255,000"
807,404 - 1143 ST ANNE'S RD,8021275300,2019,1,"$245,000","$245,000"
807,405 - 1143 ST ANNE'S RD,8021274900,2019,11,"$272,500","$272,500"
695,105 - 1145 ST ANNE'S RD,8021215300,2020,9,"$232,000","$232,000"
695,106 - 1145 ST ANNE'S RD,8021215400,2020,10,"$230,000","$230,000"
695,202 - 1145 ST ANNE'S RD,8021215800,2020,10,"$230,000","$230,000"
695,204 - 1145 ST ANNE'S RD,8021216000,2019,8,"$289,000","$289,000"
695,304 - 1145 ST ANNE'S RD,8021216800,2019,4,"$292,000","$292,000"
667,2 - 1150 ST ANNE'S RD,8021197100,2020,8,"$323,000","$325,900"
667,22 - 1150 ST ANNE'S RD,8021197900,2021,2,"$329,900","$330,200"
667,40 - 1150 ST ANNE'S RD,8021198600,2021,3,"$300,000","$300,000"
667,54 - 1150 ST ANNE'S RD,8021199200,2019,10,"$309,900","$316,400"
667,68 - 1150 ST ANNE'S RD,8021199700,2019,4,"$331,000","$340,600"
667,8 - 1150 ST ANNE'S RD,8021197400,2019,10,"$315,000","$321,600"
667,84 - 1150 ST ANNE'S RD,8021200300,2020,5,"$285,000","$288,400"
667,92 - 1150 ST ANNE'S RD,8021200600,2019,12,"$280,000","$285,300"
667,96 - 1150 ST ANNE'S RD,8021200800,2019,8,"$302,500","$309,800"
513,206 - 1151 ST ANNE'S RD,8021077100,2020,10,"$232,000","$232,000"
504,131 - 1185 ST ANNE'S RD,8021059500,2021,3,"$455,500","$455,500"
504,139 - 1185 ST ANNE'S RD,8021059700,2020,6,"$335,000","$338,700"
504,87 - 1185 ST ANNE'S RD,8021058500,2020,10,"$467,565","$470,400"
1068,107 - 1205 ST ANNE'S RD,8021136500,2019,6,"$250,000","$250,000"
1068,108 - 1205 ST ANNE'S RD,8021137200,2019,9,"$207,000","$207,000"
1068,110 - 1205 ST ANNE'S RD,8021137300,2020,12,"$205,000","$205,000"
1068,117 - 1205 ST ANNE'S RD,8021202800,2020,4,"$176,000","$176,000"
1068,119 - 1205 ST ANNE'S RD,8021202700,2019,7,"$213,000","$213,000"
1068,125 - 1205 ST ANNE'S RD,8021202500,2019,5,"$195,000","$195,000"
1068,143 - 1205 ST ANNE'S RD,8021265600,2019,4,"$217,500","$217,500"
1068,210 - 1205 ST ANNE'S RD,8021138700,2019,1,"$198,000","$198,000"
1068,211 - 1205 ST ANNE'S RD,8021137700,2019,7,"$243,500","$243,500"
1068,215 - 1205 ST ANNE'S RD,8021204200,2020,6,"$236,000","$236,000"
1068,216 - 1205 ST ANNE'S RD,8021203000,2019,6,"$265,000","$265,000"
1068,222 - 1205 ST ANNE'S RD,8021203200,2019,6,"$244,000","$244,000"
1068,303 - 1205 ST ANNE'S RD,8021139500,2019,7,"$198,000","$198,000"
1068,310 - 1205 ST ANNE'S RD,8021140100,2019,10,"$200,000","$200,000"
1068,313 - 1205 ST ANNE'S RD,8021139000,2020,4,"$183,000","$183,000"
1068,315 - 1205 ST ANNE'S RD,8021205700,2019,7,"$234,500","$234,500"
1068,325 - 1205 ST ANNE'S RD,8021205200,2020,12,"$201,000","$201,000"
1068,331 - 1205 ST ANNE'S RD,8021204900,2021,2,"$182,000","$186,000"
1068,334 - 1205 ST ANNE'S RD,8021268900,2019,9,"$197,000","$197,000"
1068,417 - 1205 ST ANNE'S RD,8021207100,2020,10,"$190,000","$190,000"
1068,420 - 1205 ST ANNE'S RD,8021206000,2021,1,"$345,000","$345,000"
1068,423 - 1205 ST ANNE'S RD,8021206800,2019,7,"$207,500","$207,500"
1068,424 - 1205 ST ANNE'S RD,8021206200,2019,10,"$279,900","$279,900"
1068,429 - 1205 ST ANNE'S RD,8021206500,2019,5,"$245,000","$245,000"
1068,437 - 1205 ST ANNE'S RD,8021269500,2019,7,"$310,000","$310,000"
701,8 - 505 ST JEAN BAPTISTE ST,6093311500,2019,2,"$165,000","$165,000"
376,301 - 737 ST JOSEPH ST,6061070900,2020,9,"$237,000","$237,000"
849,1 - 6 ST MARK'S PL,8081218145,2020,9,"$310,000","$312,200"
849,3 - 6 ST MARK'S PL,8081218155,2019,8,"$274,900","$281,500"
23,12 - 40 ST MARY'S RD,6090412600,2019,8,"$144,000","$147,500"
23,16 - 40 ST MARY'S RD,6090413400,2019,5,"$158,000","$162,300"
1007,1 - 620 ST MARY'S RD,8081223435,2020,11,"$298,500","$298,500"
1007,2 - 620 ST MARY'S RD,8081223445,2020,3,"$308,000","$308,000"
1007,3 - 620 ST MARY'S RD,8081223440,2020,8,"$264,000","$264,000"
1007,6 - 620 ST MARY'S RD,8081223460,2020,8,"$301,350","$301,400"
836,4 - 858 ST MARY'S RD,8081217615,2019,5,"$215,000","$215,000"
57,15 - 1650 ST MARY'S RD,8006695100,2021,3,"$149,900","$149,900"
57,22 - 1650 ST MARY'S RD,8006696600,2020,3,"$139,500","$141,600"
57,23 - 1650 ST MARY'S RD,8006695500,2021,2,"$195,000","$195,200"
57,10 - 1660 ST MARY'S RD,8006688200,2021,3,"$180,000","$180,000"
57,16 - 1660 ST MARY'S RD,8006688500,2019,12,"$170,000","$173,200"
57,3 - 1660 ST MARY'S RD,8006687100,2020,5,"$135,000","$136,600"
57,10 - 1670 ST MARY'S RD,8006686800,2020,6,"$136,500","$138,000"
57,18 - 1670 ST MARY'S RD,8006686000,2019,8,"$160,000","$163,800"
57,21 - 1670 ST MARY'S RD,8006685000,2019,2,"$142,000","$146,400"
57,5 - 1670 ST MARY'S RD,8006685400,2020,6,"$170,000","$171,900"
159,2 - 1688 ST MARY'S RD,8005653200,2020,11,"$230,000","$231,200"
173,4 - 1700 ST MARY'S RD,8005635600,2019,4,"$257,000","$264,500"
185,3 - 1708 ST MARY'S RD,8005628300,2020,7,"$255,000","$257,600"
185,6 - 1708 ST MARY'S RD,8005628000,2020,10,"$265,000","$266,600"
215,5 - 1712 ST MARY'S RD,8005629500,2019,8,"$335,000","$343,000"
215,6 - 1712 ST MARY'S RD,8005629600,2020,12,"$355,000","$356,400"
234,10 - 1895 ST MARY'S RD,8005673900,2019,8,"$187,000","$187,000"
234,12 - 1895 ST MARY'S RD,8005674100,2019,10,"$189,000","$189,000"
234,13 - 1895 ST MARY'S RD,8005674200,2019,9,"$155,000","$155,000"
234,20 - 1895 ST MARY'S RD,8005674900,2020,10,"$178,000","$178,000"
234,23 - 1895 ST MARY'S RD,8005675200,2020,10,"$170,000","$170,000"
234,3 - 1895 ST MARY'S RD,8005673200,2021,3,"$169,500","$169,500"
234,26 - 1903 ST MARY'S RD,8005677800,2020,11,"$225,000","$226,100"
234,11 - 1907 ST MARY'S RD,8005676400,2019,6,"$202,000","$207,300"
949,106 - 1926 ST MARY'S RD,8081221915,2020,10,"$318,000","$318,000"
949,107 - 1926 ST MARY'S RD,8081221920,2020,10,"$362,000","$362,000"
949,109 - 1926 ST MARY'S RD,8081221930,2020,5,"$415,000","$415,000"
949,201 - 1926 ST MARY'S RD,8081221940,2019,10,"$275,000","$275,000"
949,201 - 1926 ST MARY'S RD,8081221940,2020,8,"$299,900","$299,900"
949,202 - 1926 ST MARY'S RD,8081221945,2019,3,"$284,500","$284,500"
949,207 - 1926 ST MARY'S RD,8081221970,2020,1,"$360,000","$360,000"
949,208 - 1926 ST MARY'S RD,8081221975,2020,8,"$363,000","$363,000"
949,304 - 1926 ST MARY'S RD,8081222005,2020,10,"$338,000","$338,000"
949,403 - 1926 ST MARY'S RD,8081222050,2020,5,"$380,000","$380,000"
949,407 - 1926 ST MARY'S RD,8081222070,2019,9,"$370,000","$370,000"
949,103 - 1936 ST MARY'S RD,8081223200,2020,3,"$219,900","$219,900"
949,104 - 1936 ST MARY'S RD,8081223205,2020,3,"$309,900","$309,900"
949,105 - 1936 ST MARY'S RD,8081223210,2020,5,"$215,000","$215,000"
949,106 - 1936 ST MARY'S RD,8081223215,2019,8,"$332,000","$332,000"
949,110 - 1936 ST MARY'S RD,8081223235,2019,4,"$455,600","$455,600"
949,111 - 1936 ST MARY'S RD,8081223240,2019,4,"$455,000","$455,000"
949,203 - 1936 ST MARY'S RD,8081223255,2019,8,"$232,000","$232,000"
949,205 - 1936 ST MARY'S RD,8081223265,2019,4,"$234,590","$234,600"
949,206 - 1936 ST MARY'S RD,8081223270,2019,8,"$338,190","$338,200"
949,303 - 1936 ST MARY'S RD,8081223310,2019,5,"$237,590","$237,600"
949,304 - 1936 ST MARY'S RD,8081223315,2019,4,"$330,000","$330,000"
949,305 - 1936 ST MARY'S RD,8081223320,2019,6,"$237,590","$237,600"
447,1105 - 1960 ST MARY'S RD,8021039200,2019,5,"$295,000","$295,000"
447,1201 - 1960 ST MARY'S RD,8021040200,2020,4,"$280,000","$280,000"
447,1206 - 1960 ST MARY'S RD,8021039700,2020,9,"$412,000","$412,000"
447,1307 - 1960 ST MARY'S RD,8021040700,2019,8,"$432,500","$432,500"
447,1408 - 1960 ST MARY'S RD,8021041400,2019,9,"$375,000","$375,000"
447,2206 - 1960 ST MARY'S RD,8020931000,2020,5,"$435,000","$435,000"
447,2305 - 1960 ST MARY'S RD,8020932100,2019,6,"$295,000","$295,000"
447,2307 - 1960 ST MARY'S RD,8020932000,2019,12,"$410,000","$410,000"
447,3105 - 1960 ST MARY'S RD,8020982700,2020,3,"$325,000","$325,000"
447,3301 - 1960 ST MARY'S RD,8020984400,2020,8,"$350,000","$350,000"
352,1 - 2270 ST MARY'S RD,8006031200,2019,3,"$407,000","$419,200"
352,3 - 2270 ST MARY'S RD,8006031400,2020,4,"$400,000","$405,600"
352,4 - 2270 ST MARY'S RD,8006031500,2020,11,"$423,000","$425,100"
555,16 - 2307 ST MARY'S RD,8021145000,2021,1,"$241,000","$241,700"
555,4 - 2307 ST MARY'S RD,8021145800,2020,9,"$242,500","$244,200"
586,103 - 2345 ST MARY'S RD,8021147400,2020,11,"$223,000","$223,000"
586,104 - 2345 ST MARY'S RD,8021147700,2021,3,"$220,000","$220,000"
586,105 - 2345 ST MARY'S RD,8021147300,2020,11,"$210,000","$210,000"
586,106 - 2345 ST MARY'S RD,8021147800,2019,6,"$195,000","$195,000"
586,204 - 2345 ST MARY'S RD,8021148500,2020,2,"$222,000","$222,000"
586,208 - 2345 ST MARY'S RD,8021148700,2019,7,"$217,000","$217,000"
546,11 - 821 ST PAUL AVE,13096087900,2019,1,"$89,700","$89,700"
958,106 - 775 STERLING LYON PKY,10006776170,2019,8,"$262,000","$262,000"
958,117 - 775 STERLING LYON PKY,10006776200,2020,4,"$315,000","$315,000"
958,210 - 775 STERLING LYON PKY,10006776230,2021,3,"$310,000","$310,000"
958,214 - 775 STERLING LYON PKY,10006776215,2019,4,"$440,000","$440,000"
958,216 - 775 STERLING LYON PKY,10006776290,2019,12,"$225,000","$225,000"
958,305 - 775 STERLING LYON PKY,10006776340,2020,12,"$310,000","$310,000"
958,308 - 775 STERLING LYON PKY,10006776325,2021,3,"$310,000","$310,000"
958,409 - 775 STERLING LYON PKY,10006776405,2019,8,"$284,500","$284,500"
958,417 - 775 STERLING LYON PKY,10006776455,2021,1,"$305,000","$305,000"
958,501 - 775 STERLING LYON PKY,10006776530,2020,6,"$260,000","$260,000"
958,506 - 775 STERLING LYON PKY,10006776505,2021,3,"$260,000","$260,000"
532,12 - 310 STRADBROOK AVE,12097641000,2020,6,"$138,500","$138,500"
532,5 - 310 STRADBROOK AVE,12097640300,2020,1,"$140,300","$140,300"
532,9 - 310 STRADBROOK AVE,12097640700,2021,3,"$145,000","$145,000"
582,1 - 316 STRADBROOK AVE,12097658800,2019,10,"$120,000","$120,000"
582,11 - 316 STRADBROOK AVE,12097659800,2019,4,"$145,000","$145,000"
582,5 - 316 STRADBROOK AVE,12097659200,2019,9,"$136,000","$136,000"
582,6 - 316 STRADBROOK AVE,12097659300,2020,8,"$125,000","$125,000"
589,401 - 330 STRADBROOK AVE,12097668600,2019,7,"$252,500","$252,500"
589,404 - 330 STRADBROOK AVE,12097669000,2021,2,"$256,000","$256,000"
589,405 - 330 STRADBROOK AVE,12097668800,2020,12,"$243,000","$243,000"
589,501 - 330 STRADBROOK AVE,12097669200,2019,9,"$252,500","$252,500"
589,602 - 330 STRADBROOK AVE,12097670300,2019,12,"$295,000","$295,000"
589,605 - 330 STRADBROOK AVE,12097670000,2019,4,"$269,000","$269,000"
943,205 - 369 STRADBROOK AVE,12097804100,2020,9,"$238,000","$238,000"
943,207 - 369 STRADBROOK AVE,12097804110,2019,7,"$238,000","$238,000"
943,208 - 369 STRADBROOK AVE,12097804115,2019,12,"$210,000","$210,000"
943,304 - 369 STRADBROOK AVE,12097804155,2019,8,"$223,500","$223,500"
943,411 - 369 STRADBROOK AVE,12097804250,2019,12,"$282,000","$282,000"
585,31 - 415 STRADBROOK AVE,12097662600,2019,9,"$150,000","$150,000"
683,101 - 500 STRADBROOK AVE,12097742500,2019,8,"$152,500","$152,500"
683,304 - 500 STRADBROOK AVE,12097745300,2020,8,"$150,000","$150,000"
683,410 - 500 STRADBROOK AVE,12097746000,2020,10,"$165,000","$165,000"
866,203 - 548 STRADBROOK AVE,12097803610,2020,5,"$274,699","$274,700"
866,301 - 548 STRADBROOK AVE,12097803625,2020,6,"$290,000","$290,000"
866,303 - 548 STRADBROOK AVE,12097803620,2019,9,"$425,000","$425,000"
242,201 - 575 STRADBROOK AVE,12031722400,2019,10,"$315,000","$315,000"
242,302 - 575 STRADBROOK AVE,12031722900,2020,10,"$390,000","$390,000"
217,592 STRADBROOK AVE,12031639800,2021,2,"$267,500","$267,800"
209,611 STRADBROOK AVE,12031736700,2019,5,"$432,000","$443,700"
209,615 STRADBROOK AVE,12031736500,2020,5,"$439,000","$444,300"
237,3 - 20 STRADFORD ST,7208225300,2019,7,"$190,000","$194,800"
237,6 - 20 STRADFORD ST,7208225600,2020,7,"$214,900","$217,000"
237,6 - 26 STRADFORD ST,7208228200,2020,2,"$191,000","$194,100"
237,1 - 28 STRADFORD ST,7208228300,2020,7,"$202,500","$204,500"
237,4 - 28 STRADFORD ST,7208228600,2020,10,"$215,000","$216,300"
237,4 - 34 STRADFORD ST,7208230400,2020,7,"$179,900","$181,700"
230,1 - 96 STRADFORD ST,7208336900,2020,3,"$147,000","$149,200"
230,1 - 98 STRADFORD ST,7208336300,2019,3,"$180,000","$185,400"
230,4 - 98 STRADFORD ST,7208336000,2019,8,"$165,000","$169,000"
515,2B - 932 SUMMERSIDE AVE,3091315800,2020,5,"$128,000","$128,000"
515,3A - 932 SUMMERSIDE AVE,3091316200,2019,8,"$130,000","$130,000"
515,3B - 932 SUMMERSIDE AVE,3091316000,2019,2,"$162,500","$162,500"
515,7B - 932 SUMMERSIDE AVE,3091316800,2020,2,"$128,000","$128,000"
515,8A - 932 SUMMERSIDE AVE,3091317100,2020,7,"$128,000","$128,000"
339,4 - 954 SUMMERSIDE AVE,3042778700,2019,8,"$182,000","$186,400"
339,6 - 954 SUMMERSIDE AVE,3042778900,2021,3,"$220,000","$220,000"
309,1 - 955 SUMMERSIDE AVE,3042749900,2020,10,"$184,000","$185,100"
309,11 - 955 SUMMERSIDE AVE,3042750700,2020,1,"$205,000","$208,500"
309,12 - 955 SUMMERSIDE AVE,3042750600,2021,3,"$168,000","$168,000"
309,1 - 957 SUMMERSIDE AVE,3042751200,2019,5,"$180,000","$184,900"
692,329 SUTTON AVE,4007202800,2019,3,"$235,000","$242,100"
21,1102 - 65 SWINDON WAY,10005993200,2020,4,"$263,000","$263,000"
21,1204 - 65 SWINDON WAY,10005994600,2019,6,"$235,000","$235,000"
21,1208 - 65 SWINDON WAY,10005995000,2020,5,"$280,000","$280,000"
21,1310 - 65 SWINDON WAY,10005996400,2020,11,"$310,000","$310,000"
21,1312 - 65 SWINDON WAY,10005996600,2019,11,"$285,000","$285,000"
21,2101 - 65 SWINDON WAY,10005996700,2020,9,"$300,000","$300,000"
21,2109 - 65 SWINDON WAY,10005997500,2019,4,"$253,500","$253,500"
21,2201 - 65 SWINDON WAY,10005997900,2019,9,"$276,000","$276,000"
21,2212 - 65 SWINDON WAY,10005999000,2021,1,"$175,000","$175,000"
21,2305 - 65 SWINDON WAY,10005999500,2020,10,"$297,000","$297,000"
21,2311 - 65 SWINDON WAY,10006000100,2019,7,"$265,000","$265,000"
54,3103 - 65 SWINDON WAY,10006000800,2020,8,"$212,500","$212,500"
54,3204 - 65 SWINDON WAY,10006002100,2020,10,"$215,000","$215,000"
54,3205 - 65 SWINDON WAY,10006002200,2019,3,"$285,000","$285,000"
54,3208 - 65 SWINDON WAY,10006002500,2019,4,"$251,500","$251,500"
54,3311 - 65 SWINDON WAY,10006004000,2019,6,"$282,000","$282,000"
54,4106 - 65 SWINDON WAY,10006004700,2019,10,"$225,400","$225,400"
54,4203 - 65 SWINDON WAY,10006005600,2019,12,"$210,000","$210,000"
54,4207 - 65 SWINDON WAY,10006006000,2020,7,"$282,000","$282,000"
54,4209 - 65 SWINDON WAY,10006006200,2019,5,"$220,000","$220,000"
54,4305 - 65 SWINDON WAY,10006007000,2019,4,"$257,000","$257,000"
307,205 - 75 SWINDON WAY,10006010100,2020,6,"$210,000","$210,000"
307,211 - 75 SWINDON WAY,10006010700,2020,11,"$208,000","$208,000"
307,212 - 75 SWINDON WAY,10006010800,2019,12,"$212,000","$212,000"
307,108 - 77 SWINDON WAY,10006013200,2019,7,"$200,000","$200,000"
307,204 - 77 SWINDON WAY,10006014200,2019,7,"$195,000","$195,000"
307,204 - 77 SWINDON WAY,10006014200,2020,12,"$205,000","$205,000"
307,208 - 77 SWINDON WAY,10006014600,2020,5,"$215,000","$215,000"
307,209 - 77 SWINDON WAY,10006014700,2019,8,"$200,000","$200,000"
307,312 - 77 SWINDON WAY,10006016400,2019,4,"$252,500","$252,500"
307,101 - 79 SWINDON WAY,10006016700,2020,7,"$177,500","$177,500"
307,103 - 79 SWINDON WAY,10006016900,2020,8,"$174,000","$174,000"
307,111 - 79 SWINDON WAY,10006017700,2021,1,"$215,000","$215,000"
307,114 - 79 SWINDON WAY,10006016500,2020,6,"$223,000","$223,000"
307,208 - 79 SWINDON WAY,10006018800,2019,10,"$205,000","$205,000"
307,308 - 79 SWINDON WAY,10006020200,2020,11,"$232,000","$232,000"
307,310 - 79 SWINDON WAY,10006020400,2021,2,"$205,000","$205,000"
196,307 - 85 SWINDON WAY,10006066400,2020,6,"$262,000","$262,000"
196,405 - 85 SWINDON WAY,10006067300,2019,9,"$245,000","$245,000"
440,205 - 91 SWINDON WAY,10006362400,2020,4,"$340,000","$340,000"
440,305 - 91 SWINDON WAY,10006362900,2019,6,"$300,000","$300,000"
464,109 - 93 SWINDON WAY,10006390900,2020,10,"$290,000","$290,000"
464,201 - 93 SWINDON WAY,10006391700,2019,5,"$320,000","$320,000"
464,205 - 93 SWINDON WAY,10006392100,2020,1,"$306,000","$306,000"
464,304 - 93 SWINDON WAY,10006393600,2019,6,"$293,000","$293,000"
464,309 - 93 SWINDON WAY,10006394100,2020,10,"$325,000","$325,000"
464,315 - 93 SWINDON WAY,10006394500,2020,12,"$336,000","$336,000"
147,103 - 97 SWINDON WAY,10006062500,2020,12,"$139,900","$140,500"
147,104 - 97 SWINDON WAY,10006062600,2020,12,"$192,000","$192,800"
355,101 - 101 SWINDON WAY,10006080200,2019,11,"$169,000","$172,400"
355,207 - 101 SWINDON WAY,10006081200,2019,4,"$193,000","$198,600"
355,103 - 105 SWINDON WAY,10006082600,2021,1,"$181,000","$181,500"
355,105 - 105 SWINDON WAY,10006082800,2019,9,"$142,000","$145,100"
355,201 - 105 SWINDON WAY,10006083000,2019,9,"$170,000","$173,700"
355,206 - 105 SWINDON WAY,10006082900,2019,7,"$204,000","$209,100"
355,104 - 109 SWINDON WAY,10006084700,2020,10,"$185,000","$186,100"
355,202 - 109 SWINDON WAY,10006085100,2019,1,"$157,000","$162,000"
355,202 - 109 SWINDON WAY,10006085100,2019,10,"$169,900","$173,500"
355,301 - 109 SWINDON WAY,10006085700,2019,8,"$158,000","$161,800"
355,303 - 109 SWINDON WAY,10006085900,2019,2,"$165,000","$170,100"
355,104 - 111 SWINDON WAY,10006086700,2020,6,"$168,000","$169,800"
355,106 - 111 SWINDON WAY,10006086100,2019,12,"$210,000","$214,000"
355,108 - 111 SWINDON WAY,10006086500,2020,6,"$147,000","$148,600"
355,108 - 115 SWINDON WAY,10006088500,2019,11,"$152,000","$155,000"
355,206 - 115 SWINDON WAY,10006088900,2020,1,"$205,000","$208,500"
355,304 - 115 SWINDON WAY,10006090000,2020,10,"$149,000","$149,900"
355,103 - 119 SWINDON WAY,10006090600,2021,3,"$190,000","$190,000"
355,105 - 119 SWINDON WAY,10006090800,2020,8,"$149,900","$151,200"
355,303 - 119 SWINDON WAY,10006091900,2019,4,"$152,000","$156,400"
355,104 - 123 SWINDON WAY,10006092700,2020,1,"$163,000","$165,800"
355,106 - 123 SWINDON WAY,10006092100,2021,1,"$208,000","$208,600"
355,206 - 123 SWINDON WAY,10006092900,2020,9,"$195,000","$196,400"
355,303 - 123 SWINDON WAY,10006093900,2020,9,"$148,000","$149,000"
517,103 - 500 TACHE AVE,6093126200,2019,7,"$347,000","$347,000"
517,108 - 500 TACHE AVE,6093125800,2019,8,"$430,000","$430,000"
517,501 - 500 TACHE AVE,6093129700,2019,9,"$323,000","$323,000"
517,604 - 500 TACHE AVE,6093130500,2020,2,"$415,000","$415,000"
517,605 - 500 TACHE AVE,6093130400,2020,11,"$300,000","$300,000"
517,702 - 500 TACHE AVE,6093131700,2019,9,"$365,000","$365,000"
517,703 - 500 TACHE AVE,6093131600,2019,8,"$440,000","$440,000"
517,908 - 500 TACHE AVE,6093132900,2019,12,"$315,000","$315,000"
920,201 - 680 TACHE AVE,6093461990,2019,6,"$520,000","$520,000"
920,205 - 680 TACHE AVE,6093462005,2020,10,"$330,000","$330,000"
920,302 - 680 TACHE AVE,6093462015,2019,12,"$545,000","$545,000"
920,505 - 680 TACHE AVE,6093462095,2020,10,"$379,500","$379,500"
812,103 - 750 TACHE AVE,6093427300,2019,5,"$260,000","$260,000"
812,301 - 750 TACHE AVE,6093428200,2020,6,"$250,000","$250,000"
812,303 - 750 TACHE AVE,6093428400,2020,1,"$242,000","$242,000"
812,305 - 750 TACHE AVE,6093428600,2019,5,"$235,000","$235,000"
812,305 - 750 TACHE AVE,6093428600,2020,1,"$236,000","$236,000"
787,103 - 760 TACHE AVE,6093383100,2019,7,"$260,000","$260,000"
787,105 - 760 TACHE AVE,6093383000,2019,9,"$265,000","$265,000"
787,108 - 760 TACHE AVE,6093382400,2019,4,"$300,000","$300,000"
787,203 - 760 TACHE AVE,6093384400,2021,1,"$270,000","$270,000"
787,205 - 760 TACHE AVE,6093384300,2021,3,"$270,000","$270,000"
787,206 - 760 TACHE AVE,6093383600,2019,5,"$271,000","$271,000"
787,207 - 760 TACHE AVE,6093384200,2019,2,"$271,000","$271,000"
787,307 - 760 TACHE AVE,6093385400,2020,7,"$275,000","$275,000"
787,308 - 760 TACHE AVE,6093384900,2019,8,"$277,500","$277,500"
787,310 - 760 TACHE AVE,6093385000,2019,3,"$268,000","$268,000"
787,402 - 760 TACHE AVE,6093385800,2019,4,"$642,000","$642,000"
787,404 - 760 TACHE AVE,6093385900,2020,8,"$287,000","$287,000"
787,409 - 760 TACHE AVE,6093386500,2019,10,"$283,000","$283,000"
787,409 - 760 TACHE AVE,6093386500,2020,10,"$287,500","$287,500"
787,411 - 760 TACHE AVE,6093386400,2019,6,"$365,000","$365,000"
711,110 - 770 TACHE AVE,6093358100,2021,3,"$280,000","$280,000"
711,206 - 770 TACHE AVE,6093359300,2021,3,"$270,000","$270,000"
711,216 - 770 TACHE AVE,6093360300,2019,4,"$395,000","$395,000"
711,305 - 770 TACHE AVE,6093360800,2019,10,"$263,500","$263,500"
711,307 - 770 TACHE AVE,6093361000,2019,6,"$267,500","$267,500"
711,315 - 770 TACHE AVE,6093361800,2020,8,"$340,000","$340,000"
711,409 - 770 TACHE AVE,6093362800,2019,10,"$315,000","$315,000"
711,415 - 770 TACHE AVE,6093363400,2019,8,"$362,000","$362,000"
577,5 TANSI LANE,6093234700,2020,8,"$375,000","$378,400"
27,101 - 1600 TAYLOR AVE,12070095100,2019,4,"$152,000","$152,000"
27,105 - 1600 TAYLOR AVE,12070095400,2020,9,"$152,000","$152,000"
27,107 - 1600 TAYLOR AVE,12070095600,2019,5,"$144,500","$144,500"
27,202 - 1600 TAYLOR AVE,12070096100,2021,1,"$174,500","$174,500"
27,301 - 1600 TAYLOR AVE,12070097200,2020,7,"$149,900","$149,900"
27,303 - 1600 TAYLOR AVE,12070097400,2021,3,"$135,000","$135,000"
27,307 - 1600 TAYLOR AVE,12070097800,2020,8,"$152,000","$152,000"
27,509 - 1600 TAYLOR AVE,12070100400,2020,9,"$130,000","$130,000"
27,603 - 1600 TAYLOR AVE,12070101000,2019,9,"$149,900","$149,900"
27,607 - 1600 TAYLOR AVE,12070101400,2020,7,"$157,000","$157,000"
27,704 - 1600 TAYLOR AVE,12070102300,2020,3,"$142,000","$142,000"
27,709 - 1600 TAYLOR AVE,12070102800,2019,8,"$154,000","$154,000"
335,22 - 1700 TAYLOR AVE,12070071000,2021,3,"$125,000","$125,000"
335,28 - 1700 TAYLOR AVE,12070071600,2020,7,"$184,500","$184,500"
335,34 - 1700 TAYLOR AVE,12070072000,2020,6,"$160,000","$160,000"
335,5 - 1700 TAYLOR AVE,12070070500,2020,1,"$155,000","$155,000"
654,106 - 1710 TAYLOR AVE,12097733100,2020,7,"$130,000","$130,000"
654,108 - 1710 TAYLOR AVE,12097733000,2021,3,"$132,000","$132,000"
654,118 - 1710 TAYLOR AVE,12097731800,2019,7,"$158,000","$158,000"
654,201 - 1710 TAYLOR AVE,12097734500,2021,3,"$152,000","$152,000"
654,206 - 1710 TAYLOR AVE,12097735100,2021,3,"$135,000","$135,000"
654,220 - 1710 TAYLOR AVE,12097733900,2020,11,"$139,000","$139,000"
654,316 - 1710 TAYLOR AVE,12097735700,2020,9,"$143,000","$143,000"
43,5 - 1720 TAYLOR AVE,12072269700,2019,10,"$208,000","$212,400"
43,10 - 1730 TAYLOR AVE,12072268300,2020,5,"$263,000","$266,200"
43,11 - 1730 TAYLOR AVE,12072268200,2019,6,"$220,000","$225,700"
43,3 - 1750 TAYLOR AVE,12072267200,2020,11,"$265,900","$267,200"
43,4 - 1750 TAYLOR AVE,12072267300,2019,10,"$238,000","$243,000"
43,7 - 1750 TAYLOR AVE,12072267600,2020,9,"$227,500","$229,100"
628,17 - 472 TEMPLETON AVE,11051775900,2020,10,"$295,000","$296,800"
628,29 - 472 TEMPLETON AVE,11051775300,2020,10,"$255,900","$257,400"
628,30 - 472 TEMPLETON AVE,11051777300,2019,7,"$265,000","$271,600"
628,32 - 472 TEMPLETON AVE,11051777400,2019,5,"$284,000","$291,700"
628,32 - 472 TEMPLETON AVE,11051777400,2021,3,"$284,000","$284,000"
628,34 - 472 TEMPLETON AVE,11051777500,2019,7,"$275,000","$281,900"
628,38 - 472 TEMPLETON AVE,11051777700,2020,3,"$285,000","$289,300"
628,40 - 472 TEMPLETON AVE,11051777800,2019,7,"$266,500","$273,200"
290,9 - 893 TEMPLETON AVE,5001418900,2020,6,"$202,000","$204,200"
198,104 - 176 THOMAS BERRY ST,6070107500,2020,9,"$200,000","$200,000"
198,105 - 176 THOMAS BERRY ST,6070107700,2020,10,"$184,000","$184,000"
198,201 - 176 THOMAS BERRY ST,6070108000,2019,4,"$175,500","$175,500"
198,301 - 176 THOMAS BERRY ST,6070108400,2020,8,"$220,000","$220,000"
