Condominium Number,Property Address,Roll Number,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
234,22 - 1903 ST MARY'S RD,8005677400,2017,10,"$212,000","$214,100"
234,1 - 1911 ST MARY'S RD,8005675400,2016,7,"$220,000","$226,800"
234,4 - 1911 ST MARY'S RD,8005675700,2016,10,"$230,900","$239,000"
234,7 - 1911 ST MARY'S RD,8005676000,2018,2,"$240,000","$240,500"
949,104 - 1926 ST MARY'S RD,8081221905,2017,6,"$279,900","$282,400"
949,105 - 1926 ST MARY'S RD,8081221910,2017,7,"$299,900","$302,300"
949,106 - 1926 ST MARY'S RD,8081221915,2017,7,"$299,900","$302,300"
949,107 - 1926 ST MARY'S RD,8081221920,2018,1,"$351,000","$351,700"
949,109 - 1926 ST MARY'S RD,8081221930,2016,10,"$444,211","$451,800"
949,110 - 1926 ST MARY'S RD,8081221935,2016,2,"$416,785","$420,500"
949,110 - 1926 ST MARY'S RD,8081221935,2016,6,"$443,000","$448,800"
949,201 - 1926 ST MARY'S RD,8081221940,2017,1,"$289,900","$294,000"
949,202 - 1926 ST MARY'S RD,8081221945,2016,8,"$277,650","$281,800"
949,203 - 1926 ST MARY'S RD,8081221950,2016,11,"$333,500","$338,800"
949,205 - 1926 ST MARY'S RD,8081221960,2016,6,"$367,658","$372,400"
949,206 - 1926 ST MARY'S RD,8081221965,2017,8,"$317,496","$319,700"
949,207 - 1926 ST MARY'S RD,8081221970,2017,1,"$362,900","$368,000"
949,209 - 1926 ST MARY'S RD,8081221980,2016,5,"$446,048","$451,400"
949,210 - 1926 ST MARY'S RD,8081221985,2016,11,"$427,961","$434,800"
949,303 - 1926 ST MARY'S RD,8081222000,2017,10,"$351,222","$353,000"
949,304 - 1926 ST MARY'S RD,8081222005,2016,11,"$343,069","$348,600"
949,305 - 1926 ST MARY'S RD,8081222010,2016,8,"$371,609","$377,200"
949,307 - 1926 ST MARY'S RD,8081222020,2017,3,"$365,000","$369,400"
949,308 - 1926 ST MARY'S RD,8081222025,2017,5,"$362,500","$366,100"
949,310 - 1926 ST MARY'S RD,8081222035,2016,3,"$424,900","$429,100"
949,403 - 1926 ST MARY'S RD,8081222050,2017,5,"$393,256","$397,200"
949,405 - 1926 ST MARY'S RD,8081222060,2016,4,"$409,978","$414,500"
949,407 - 1926 ST MARY'S RD,8081222070,2016,7,"$379,522","$384,800"
447,1202 - 1960 ST MARY'S RD,8021039500,2016,8,"$397,500","$403,500"
447,1303 - 1960 ST MARY'S RD,8021040900,2017,9,"$305,000","$306,800"
447,2201 - 1960 ST MARY'S RD,8020931500,2016,10,"$299,900","$305,000"
447,2205 - 1960 ST MARY'S RD,8020931300,2016,6,"$285,000","$288,700"
447,2302 - 1960 ST MARY'S RD,8020931600,2018,2,"$420,000","$420,400"
447,2308 - 1960 ST MARY'S RD,8020931900,2018,1,"$491,000","$492,000"
447,3102 - 1960 ST MARY'S RD,8020982400,2017,10,"$429,000","$431,100"
447,3106 - 1960 ST MARY'S RD,8020982200,2016,8,"$386,000","$391,800"
447,3109 - 1960 ST MARY'S RD,8020982900,2016,12,"$472,000","$479,100"
447,3206 - 1960 ST MARY'S RD,8020983200,2016,3,"$410,000","$414,100"
447,3301 - 1960 ST MARY'S RD,8020984400,2016,10,"$300,000","$305,100"
447,3402 - 1960 ST MARY'S RD,8020985300,2018,1,"$385,000","$385,800"
352,13 - 2270 ST MARY'S RD,8006032400,2017,11,"$382,000","$385,100"
352,15 - 2270 ST MARY'S RD,8006032600,2017,5,"$370,000","$377,400"
555,13 - 2307 ST MARY'S RD,8021145300,2017,5,"$255,000","$260,100"
555,16 - 2307 ST MARY'S RD,8021145000,2016,8,"$236,000","$243,800"
555,17 - 2307 ST MARY'S RD,8021144900,2016,3,"$249,000","$255,700"
555,17 - 2307 ST MARY'S RD,8021144900,2017,6,"$255,000","$259,600"
555,9 - 2307 ST MARY'S RD,8021146300,2016,12,"$243,000","$250,300"
586,104 - 2345 ST MARY'S RD,8021147700,2017,2,"$216,900","$219,700"
590,2 - 819 ST PAUL AVE,13096104500,2017,8,"$125,000","$125,900"
546,1 - 821 ST PAUL AVE,13096086900,2017,5,"$96,000","$97,000"
546,3 - 821 ST PAUL AVE,13096087100,2016,4,"$83,000","$83,900"
958,101 - 775 STERLING LYON PKY,10006776195,2016,3,"$266,667","$269,300"
958,102 - 775 STERLING LYON PKY,10006776190,2016,3,"$225,238","$227,500"
958,103 - 775 STERLING LYON PKY,10006776185,2016,3,"$222,230","$224,500"
958,103 - 775 STERLING LYON PKY,10006776185,2017,9,"$238,250","$239,700"
958,104 - 775 STERLING LYON PKY,10006776180,2016,3,"$341,500","$344,900"
958,105 - 775 STERLING LYON PKY,10006776175,2016,4,"$324,183","$327,700"
958,106 - 775 STERLING LYON PKY,10006776170,2016,3,"$259,517","$262,100"
958,107 - 775 STERLING LYON PKY,10006776165,2016,3,"$259,524","$262,100"
958,108 - 775 STERLING LYON PKY,10006776160,2016,3,"$313,046","$316,200"
958,109 - 775 STERLING LYON PKY,10006776155,2016,3,"$276,251","$279,000"
958,110 - 775 STERLING LYON PKY,10006776150,2016,3,"$317,524","$320,700"
958,111 - 775 STERLING LYON PKY,10006776145,2016,3,"$317,749","$320,900"
958,112 - 775 STERLING LYON PKY,10006776140,2016,3,"$444,419","$448,900"
958,114 - 775 STERLING LYON PKY,10006776135,2016,3,"$432,310","$436,600"
958,115 - 775 STERLING LYON PKY,10006776130,2016,3,"$442,636","$447,100"
958,116 - 775 STERLING LYON PKY,10006776205,2016,3,"$222,027","$224,200"
958,201 - 775 STERLING LYON PKY,10006776275,2016,3,"$250,381","$252,900"
958,202 - 775 STERLING LYON PKY,10006776270,2016,3,"$211,333","$213,400"
958,202 - 775 STERLING LYON PKY,10006776270,2018,2,"$225,000","$225,200"
958,203 - 775 STERLING LYON PKY,10006776265,2016,3,"$211,333","$213,400"
958,204 - 775 STERLING LYON PKY,10006776260,2016,3,"$315,143","$318,300"
958,205 - 775 STERLING LYON PKY,10006776255,2016,5,"$317,810","$321,600"
958,206 - 775 STERLING LYON PKY,10006776250,2016,3,"$258,274","$260,900"
958,207 - 775 STERLING LYON PKY,10006776245,2016,3,"$250,381","$252,900"
958,208 - 775 STERLING LYON PKY,10006776240,2016,3,"$308,262","$311,300"
958,209 - 775 STERLING LYON PKY,10006776235,2016,3,"$253,238","$255,800"
958,210 - 775 STERLING LYON PKY,10006776230,2016,3,"$303,714","$306,800"
958,211 - 775 STERLING LYON PKY,10006776225,2016,3,"$303,714","$306,800"
958,212 - 775 STERLING LYON PKY,10006776220,2016,5,"$445,155","$450,500"
958,216 - 775 STERLING LYON PKY,10006776290,2016,3,"$211,333","$213,400"
958,217 - 775 STERLING LYON PKY,10006776285,2017,8,"$312,095","$314,300"
958,218 - 775 STERLING LYON PKY,10006776280,2016,3,"$253,238","$255,800"
958,301 - 775 STERLING LYON PKY,10006776360,2016,7,"$254,952","$258,500"
958,302 - 775 STERLING LYON PKY,10006776355,2016,3,"$220,857","$223,100"
958,303 - 775 STERLING LYON PKY,10006776350,2016,3,"$220,857","$223,100"
958,304 - 775 STERLING LYON PKY,10006776345,2016,6,"$329,714","$334,000"
958,305 - 775 STERLING LYON PKY,10006776340,2016,3,"$317,798","$321,000"
958,306 - 775 STERLING LYON PKY,10006776335,2016,9,"$254,952","$259,000"
958,307 - 775 STERLING LYON PKY,10006776330,2016,3,"$254,636","$257,200"
958,308 - 775 STERLING LYON PKY,10006776325,2016,9,"$314,000","$319,000"
958,309 - 775 STERLING LYON PKY,10006776320,2016,3,"$257,757","$260,300"
958,310 - 775 STERLING LYON PKY,10006776315,2016,4,"$314,000","$317,500"
958,311 - 775 STERLING LYON PKY,10006776310,2016,3,"$329,908","$333,200"
958,312 - 775 STERLING LYON PKY,10006776305,2016,3,"$450,310","$454,800"
958,314 - 775 STERLING LYON PKY,10006776300,2017,5,"$394,667","$398,600"
958,315 - 775 STERLING LYON PKY,10006776295,2016,5,"$416,095","$421,100"
958,316 - 775 STERLING LYON PKY,10006776375,2016,3,"$223,632","$225,900"
958,317 - 775 STERLING LYON PKY,10006776370,2016,3,"$312,833","$316,000"
958,318 - 775 STERLING LYON PKY,10006776365,2016,4,"$255,143","$257,900"
958,401 - 775 STERLING LYON PKY,10006776445,2016,3,"$256,857","$259,400"
958,402 - 775 STERLING LYON PKY,10006776440,2016,4,"$222,762","$225,200"
958,403 - 775 STERLING LYON PKY,10006776435,2016,3,"$222,762","$225,000"
958,404 - 775 STERLING LYON PKY,10006776430,2016,5,"$341,519","$345,600"
958,405 - 775 STERLING LYON PKY,10006776425,2016,3,"$319,452","$322,600"
958,406 - 775 STERLING LYON PKY,10006776420,2016,5,"$256,857","$259,900"
958,407 - 775 STERLING LYON PKY,10006776415,2016,3,"$256,798","$259,400"
958,408 - 775 STERLING LYON PKY,10006776410,2016,3,"$327,088","$330,400"
958,409 - 775 STERLING LYON PKY,10006776405,2016,3,"$274,600","$277,300"
958,410 - 775 STERLING LYON PKY,10006776400,2016,3,"$313,238","$316,400"
958,411 - 775 STERLING LYON PKY,10006776395,2016,3,"$309,429","$312,500"
958,412 - 775 STERLING LYON PKY,10006776390,2016,5,"$448,888","$454,300"
958,414 - 775 STERLING LYON PKY,10006776385,2016,3,"$413,635","$417,800"
958,415 - 775 STERLING LYON PKY,10006776380,2016,4,"$402,762","$407,200"
958,416 - 775 STERLING LYON PKY,10006776460,2016,3,"$224,487","$226,700"
958,417 - 775 STERLING LYON PKY,10006776455,2016,3,"$315,905","$319,100"
958,418 - 775 STERLING LYON PKY,10006776450,2016,3,"$264,667","$267,300"
958,501 - 775 STERLING LYON PKY,10006776530,2016,3,"$262,190","$264,800"
958,502 - 775 STERLING LYON PKY,10006776525,2016,3,"$228,945","$231,200"
958,503 - 775 STERLING LYON PKY,10006776520,2016,3,"$231,792","$234,100"
958,504 - 775 STERLING LYON PKY,10006776515,2016,3,"$334,452","$337,800"
958,505 - 775 STERLING LYON PKY,10006776510,2016,3,"$334,452","$337,800"
958,506 - 775 STERLING LYON PKY,10006776505,2016,3,"$257,250","$259,800"
958,507 - 775 STERLING LYON PKY,10006776500,2016,3,"$265,143","$267,800"
958,508 - 775 STERLING LYON PKY,10006776495,2016,3,"$327,810","$331,100"
958,509 - 775 STERLING LYON PKY,10006776490,2016,5,"$261,810","$265,000"
958,510 - 775 STERLING LYON PKY,10006776485,2016,3,"$306,571","$309,600"
958,511 - 775 STERLING LYON PKY,10006776480,2016,3,"$311,119","$314,200"
958,512 - 775 STERLING LYON PKY,10006776475,2016,3,"$428,476","$432,800"
958,514 - 775 STERLING LYON PKY,10006776470,2016,4,"$399,750","$404,100"
958,515 - 775 STERLING LYON PKY,10006776465,2016,4,"$434,989","$439,800"
958,516 - 775 STERLING LYON PKY,10006776545,2016,3,"$227,386","$229,700"
958,517 - 775 STERLING LYON PKY,10006776540,2016,3,"$317,546","$320,700"
958,518 - 775 STERLING LYON PKY,10006776535,2016,3,"$262,560","$265,200"
532,9 - 310 STRADBROOK AVE,12097640700,2016,1,"$154,900","$156,100"
589,203 - 330 STRADBROOK AVE,12097667500,2017,8,"$285,000","$287,000"
589,302 - 330 STRADBROOK AVE,12097668500,2016,1,"$275,000","$277,200"
589,303 - 330 STRADBROOK AVE,12097668100,2016,9,"$273,000","$277,400"
589,602 - 330 STRADBROOK AVE,12097670300,2017,2,"$295,000","$298,800"
943,206 - 369 STRADBROOK AVE,12097804105,2016,12,"$203,479","$206,500"
943,208 - 369 STRADBROOK AVE,12097804115,2017,6,"$231,000","$233,100"
943,209 - 369 STRADBROOK AVE,12097804120,2017,12,"$256,686","$257,500"
943,405 - 369 STRADBROOK AVE,12097804220,2016,6,"$283,500","$287,200"
943,406 - 369 STRADBROOK AVE,12097804225,2016,6,"$243,000","$246,200"
819,10 - 375 STRADBROOK AVE,12097804065,2017,3,"$130,500","$132,100"
819,11 - 375 STRADBROOK AVE,12097804060,2016,6,"$129,000","$130,700"
819,2 - 375 STRADBROOK AVE,12097804025,2016,1,"$123,500","$124,500"
819,2 - 375 STRADBROOK AVE,12097804025,2017,6,"$139,900","$141,200"
819,3 - 375 STRADBROOK AVE,12097804020,2016,5,"$114,000","$115,400"
819,4 - 375 STRADBROOK AVE,12097804035,2016,10,"$160,000","$162,700"
819,6 - 375 STRADBROOK AVE,12097804045,2016,6,"$128,000","$129,700"
819,6 - 375 STRADBROOK AVE,12097804045,2018,3,"$136,000","$136,000"
819,7 - 375 STRADBROOK AVE,12097804040,2016,8,"$149,900","$152,100"
819,A - 375 STRADBROOK AVE,12097804030,2016,7,"$116,500","$118,100"
585,2 - 415 STRADBROOK AVE,12097661700,2016,8,"$135,000","$137,000"
585,27 - 415 STRADBROOK AVE,12097662100,2017,9,"$145,000","$145,900"
683,202 - 500 STRADBROOK AVE,12097744400,2017,5,"$179,900","$181,700"
683,205 - 500 STRADBROOK AVE,12097743700,2017,1,"$210,000","$212,900"
683,307 - 500 STRADBROOK AVE,12097744800,2016,6,"$220,000","$222,900"
683,309 - 500 STRADBROOK AVE,12097744900,2016,8,"$189,000","$191,800"
683,401 - 500 STRADBROOK AVE,12097745500,2017,10,"$190,000","$191,000"
683,407 - 500 STRADBROOK AVE,12097745800,2016,10,"$223,500","$227,300"
683,503 - 500 STRADBROOK AVE,12097746600,2016,4,"$187,500","$189,600"
866,202 - 548 STRADBROOK AVE,12097803605,2017,12,"$280,900","$281,700"
866,302 - 548 STRADBROOK AVE,12097803615,2018,1,"$404,000","$404,800"
242,201 - 575 STRADBROOK AVE,12031722400,2017,11,"$305,000","$306,200"
209,603 STRADBROOK AVE,12031737100,2017,7,"$390,000","$396,200"
209,607 STRADBROOK AVE,12031736900,2016,10,"$340,000","$351,900"
209,615 STRADBROOK AVE,12031736500,2016,7,"$395,000","$407,200"
209,619 STRADBROOK AVE,12031736300,2016,8,"$348,000","$359,500"
237,1 - 24 STRADFORD ST,7208226900,2016,7,"$177,500","$183,000"
237,2 - 26 STRADFORD ST,7208227800,2016,1,"$205,000","$210,100"
237,4 - 26 STRADFORD ST,7208228000,2017,3,"$169,000","$173,100"
237,5 - 26 STRADFORD ST,7208228100,2017,11,"$194,000","$195,600"
237,5 - 28 STRADFORD ST,7208228700,2017,4,"$174,134","$178,000"
237,2 - 30 STRADFORD ST,7208229000,2017,6,"$187,000","$190,400"
237,6 - 30 STRADFORD ST,7208229400,2017,11,"$200,000","$201,600"
237,3 - 32 STRADFORD ST,7208229700,2018,2,"$172,500","$172,800"
237,4 - 32 STRADFORD ST,7208229800,2017,2,"$176,000","$180,600"
237,1 - 34 STRADFORD ST,7208230100,2017,11,"$175,000","$176,400"
237,3 - 34 STRADFORD ST,7208230300,2016,10,"$170,000","$176,000"
230,2 - 94 STRADFORD ST,7208337200,2016,9,"$179,000","$185,100"
230,4 - 94 STRADFORD ST,7208337000,2016,8,"$179,900","$185,800"
230,4 - 96 STRADFORD ST,7208336600,2016,7,"$170,000","$175,300"
230,6 - 96 STRADFORD ST,7208336400,2016,10,"$178,000","$184,200"
230,2 - 98 STRADFORD ST,7208336200,2016,12,"$177,000","$182,300"
515,12B - 932 SUMMERSIDE AVE,3091317700,2016,10,"$168,700","$171,600"
515,1A - 932 SUMMERSIDE AVE,3091315700,2016,8,"$125,000","$126,900"
515,2B - 932 SUMMERSIDE AVE,3091315800,2016,11,"$156,628","$159,100"
515,8B - 932 SUMMERSIDE AVE,3091316900,2017,5,"$152,000","$153,500"
309,1 - 953 SUMMERSIDE AVE,3042752700,2016,4,"$168,000","$172,700"
339,2 - 954 SUMMERSIDE AVE,3042778500,2016,9,"$180,000","$186,100"
339,5 - 954 SUMMERSIDE AVE,3042778800,2017,8,"$178,000","$180,500"
309,10 - 955 SUMMERSIDE AVE,3042750800,2016,6,"$215,000","$221,500"
339,6 - 958 SUMMERSIDE AVE,3042779500,2018,3,"$160,000","$160,000"
692,299 SUTTON AVE,4007201400,2016,7,"$210,000","$216,500"
692,305 SUTTON AVE,4007201700,2016,11,"$190,000","$196,300"
692,307 SUTTON AVE,4007201800,2017,10,"$217,000","$219,200"
21,1101 - 65 SWINDON WAY,10005993100,2016,7,"$267,500","$271,200"
21,1103 - 65 SWINDON WAY,10005993300,2017,5,"$263,450","$266,100"
21,1105 - 65 SWINDON WAY,10005993500,2016,8,"$290,000","$294,400"
21,1207 - 65 SWINDON WAY,10005994900,2016,7,"$270,000","$273,800"
21,1207 - 65 SWINDON WAY,10005994900,2017,10,"$275,000","$276,400"
21,1208 - 65 SWINDON WAY,10005995000,2016,3,"$225,000","$227,300"
21,1210 - 65 SWINDON WAY,10005995200,2016,8,"$200,000","$203,000"
21,1304 - 65 SWINDON WAY,10005995800,2017,6,"$268,000","$270,400"
21,1312 - 65 SWINDON WAY,10005996600,2017,10,"$285,000","$286,400"
21,2101 - 65 SWINDON WAY,10005996700,2017,5,"$275,000","$277,800"
21,2104 - 65 SWINDON WAY,10005997000,2016,8,"$200,000","$203,000"
21,2104 - 65 SWINDON WAY,10005997000,2018,3,"$250,000","$250,000"
21,2106 - 65 SWINDON WAY,10005997200,2017,4,"$215,000","$217,400"
21,2109 - 65 SWINDON WAY,10005997500,2017,11,"$251,000","$252,000"
21,2205 - 65 SWINDON WAY,10005998300,2016,5,"$212,500","$215,100"
21,2205 - 65 SWINDON WAY,10005998300,2017,8,"$325,000","$327,300"
21,2209 - 65 SWINDON WAY,10005998700,2017,3,"$258,500","$261,600"
54,3102 - 65 SWINDON WAY,10006000700,2017,7,"$307,500","$310,000"
54,3104 - 65 SWINDON WAY,10006000900,2018,2,"$208,000","$208,200"
54,3203 - 65 SWINDON WAY,10006002000,2016,12,"$290,000","$294,400"
54,3205 - 65 SWINDON WAY,10006002200,2017,7,"$240,000","$241,900"
54,3212 - 65 SWINDON WAY,10006002900,2016,6,"$190,000","$192,500"
54,3305 - 65 SWINDON WAY,10006003400,2017,9,"$253,000","$254,500"
54,3309 - 65 SWINDON WAY,10006003800,2017,1,"$305,000","$309,300"
54,3311 - 65 SWINDON WAY,10006004000,2017,11,"$260,000","$261,000"
54,4102 - 65 SWINDON WAY,10006004300,2016,7,"$275,000","$278,900"
54,4108 - 65 SWINDON WAY,10006004900,2018,1,"$209,900","$210,300"
54,4204 - 65 SWINDON WAY,10006005700,2016,5,"$274,000","$277,300"
54,4208 - 65 SWINDON WAY,10006006100,2016,5,"$241,000","$243,900"
307,104 - 75 SWINDON WAY,10006008600,2017,1,"$195,000","$197,700"
307,301 - 75 SWINDON WAY,10006011100,2017,8,"$235,000","$236,600"
307,306 - 75 SWINDON WAY,10006011600,2016,4,"$265,000","$267,900"
307,104 - 77 SWINDON WAY,10006012800,2017,9,"$229,900","$231,300"
307,115 - 77 SWINDON WAY,10006012400,2016,10,"$241,000","$245,100"
307,208 - 77 SWINDON WAY,10006014600,2016,6,"$180,000","$182,300"
307,212 - 77 SWINDON WAY,10006015000,2017,1,"$232,000","$235,200"
307,214 - 77 SWINDON WAY,10006013700,2017,5,"$240,000","$242,400"
307,108 - 79 SWINDON WAY,10006017400,2016,4,"$184,500","$186,500"
307,108 - 79 SWINDON WAY,10006017400,2018,3,"$240,000","$240,000"
307,111 - 79 SWINDON WAY,10006017700,2017,11,"$210,000","$210,800"
307,212 - 79 SWINDON WAY,10006019200,2016,8,"$255,000","$258,800"
307,308 - 79 SWINDON WAY,10006020200,2016,12,"$220,000","$223,300"
307,310 - 79 SWINDON WAY,10006020400,2016,11,"$252,650","$256,700"
196,203 - 85 SWINDON WAY,10006065800,2016,9,"$142,000","$144,300"
196,208 - 85 SWINDON WAY,10006065500,2016,6,"$216,000","$218,800"
196,305 - 85 SWINDON WAY,10006066500,2017,8,"$220,000","$221,500"
196,401 - 85 SWINDON WAY,10006067500,2016,3,"$245,000","$247,500"
196,403 - 85 SWINDON WAY,10006067400,2016,12,"$210,000","$213,200"
196,404 - 85 SWINDON WAY,10006066900,2016,9,"$248,900","$252,900"
440,205 - 91 SWINDON WAY,10006362400,2018,2,"$250,000","$250,300"
440,301 - 91 SWINDON WAY,10006362500,2018,3,"$240,000","$240,000"
440,302 - 91 SWINDON WAY,10006362600,2017,6,"$314,000","$316,800"
440,303 - 91 SWINDON WAY,10006362700,2017,10,"$327,500","$329,100"
440,304 - 91 SWINDON WAY,10006362800,2016,8,"$312,500","$317,200"
464,107 - 93 SWINDON WAY,10006390700,2016,6,"$295,000","$298,800"
464,115 - 93 SWINDON WAY,10006391300,2017,9,"$322,500","$324,400"
464,118 - 93 SWINDON WAY,10006391600,2017,11,"$345,000","$346,400"
464,204 - 93 SWINDON WAY,10006392000,2016,6,"$305,000","$309,000"
464,317 - 93 SWINDON WAY,10006394700,2016,11,"$319,000","$324,100"
147,101 - 97 SWINDON WAY,10006062300,2017,10,"$194,000","$195,900"
355,107 - 101 SWINDON WAY,10006080400,2016,3,"$200,000","$205,400"
355,204 - 101 SWINDON WAY,10006081500,2016,4,"$180,000","$185,000"
355,204 - 101 SWINDON WAY,10006081500,2017,9,"$187,000","$189,200"
355,303 - 101 SWINDON WAY,10006081900,2017,7,"$165,000","$167,600"
355,103 - 105 SWINDON WAY,10006082600,2016,6,"$169,000","$174,100"
355,202 - 105 SWINDON WAY,10006083100,2017,10,"$176,220","$178,000"
355,206 - 105 SWINDON WAY,10006082900,2017,7,"$210,000","$213,400"
355,101 - 109 SWINDON WAY,10006084200,2016,12,"$186,500","$192,100"
355,106 - 109 SWINDON WAY,10006084100,2016,6,"$204,000","$210,100"
355,107 - 109 SWINDON WAY,10006084400,2017,7,"$208,000","$211,300"
355,101 - 111 SWINDON WAY,10006086200,2016,12,"$181,500","$186,900"
355,203 - 111 SWINDON WAY,10006087400,2017,8,"$162,000","$164,300"
355,208 - 111 SWINDON WAY,10006087300,2017,11,"$154,000","$155,200"
355,102 - 115 SWINDON WAY,10006088300,2017,6,"$201,500","$205,100"
355,108 - 115 SWINDON WAY,10006088500,2016,7,"$150,000","$154,700"
355,201 - 115 SWINDON WAY,10006089000,2016,9,"$180,000","$186,100"
355,105 - 119 SWINDON WAY,10006090800,2016,5,"$145,000","$149,200"
355,108 - 119 SWINDON WAY,10006090500,2017,3,"$157,000","$160,800"
355,201 - 119 SWINDON WAY,10006091000,2017,7,"$195,000","$198,100"
355,207 - 123 SWINDON WAY,10006093200,2016,8,"$203,000","$209,700"
517,201 - 500 TACHE AVE,6093127000,2016,7,"$325,000","$329,600"
517,402 - 500 TACHE AVE,6093129000,2017,11,"$405,000","$406,600"
517,601 - 500 TACHE AVE,6093130600,2016,8,"$347,000","$352,200"
517,802 - 500 TACHE AVE,6093132600,2017,8,"$425,000","$428,000"
920,401 - 680 TACHE AVE,6093462050,2017,2,"$590,000","$597,700"
812,201 - 750 TACHE AVE,6093427600,2017,9,"$250,000","$251,500"
812,301 - 750 TACHE AVE,6093428200,2017,3,"$271,000","$274,300"
787,207 - 760 TACHE AVE,6093384200,2016,7,"$274,900","$278,700"
787,207 - 760 TACHE AVE,6093384200,2017,1,"$269,900","$273,700"
787,211 - 760 TACHE AVE,6093384000,2016,9,"$356,500","$362,200"
787,310 - 760 TACHE AVE,6093385000,2016,8,"$273,000","$277,100"
787,403 - 760 TACHE AVE,6093386800,2016,6,"$274,900","$278,500"
787,404 - 760 TACHE AVE,6093385900,2017,6,"$288,000","$290,600"
711,109 - 770 TACHE AVE,6093358000,2016,7,"$258,400","$262,000"
711,111 - 770 TACHE AVE,6093358200,2017,6,"$269,000","$271,400"
711,113 - 770 TACHE AVE,6093358400,2017,10,"$380,000","$381,900"
711,210 - 770 TACHE AVE,6093359700,2017,6,"$270,000","$272,400"
711,309 - 770 TACHE AVE,6093361200,2016,12,"$256,000","$259,800"
711,315 - 770 TACHE AVE,6093361800,2017,12,"$325,000","$326,000"
711,406 - 770 TACHE AVE,6093362500,2016,6,"$286,000","$289,700"
711,414 - 770 TACHE AVE,6093363300,2016,5,"$410,800","$415,700"
577,5 TANSI LANE,6093234700,2016,7,"$370,000","$381,500"
577,17 TANSI LANE,6093235100,2017,7,"$346,500","$352,000"
577,21 TANSI LANE,6093235300,2017,9,"$359,900","$364,200"
27,108 - 1600 TAYLOR AVE,12070095700,2017,10,"$157,500","$158,300"
27,205 - 1600 TAYLOR AVE,12070096400,2016,5,"$165,500","$167,500"
27,308 - 1600 TAYLOR AVE,12070097900,2017,7,"$170,000","$171,400"
27,501 - 1600 TAYLOR AVE,12070099600,2016,12,"$160,000","$162,400"
27,505 - 1600 TAYLOR AVE,12070100000,2017,8,"$155,500","$156,600"
27,512 - 1600 TAYLOR AVE,12070100700,2017,8,"$166,000","$167,200"
27,607 - 1600 TAYLOR AVE,12070101400,2017,2,"$162,500","$164,600"
27,709 - 1600 TAYLOR AVE,12070102800,2016,8,"$157,500","$159,900"
335,4 - 1700 TAYLOR AVE,12070070400,2017,8,"$190,000","$191,300"
335,8 - 1700 TAYLOR AVE,12070070800,2016,6,"$134,500","$136,200"
654,110 - 1710 TAYLOR AVE,12097732900,2016,10,"$169,000","$171,900"
654,120 - 1710 TAYLOR AVE,12097731900,2017,2,"$120,000","$121,600"
654,121 - 1710 TAYLOR AVE,12097732000,2016,5,"$177,500","$179,600"
654,204 - 1710 TAYLOR AVE,12097735200,2017,6,"$166,000","$167,500"
654,305 - 1710 TAYLOR AVE,12097736600,2017,6,"$154,000","$155,400"
654,307 - 1710 TAYLOR AVE,12097736700,2017,7,"$175,000","$176,400"
43,1 - 1720 TAYLOR AVE,12072269300,2017,2,"$264,900","$271,800"
43,10 - 1720 TAYLOR AVE,12072270200,2017,3,"$259,000","$265,200"
43,10 - 1730 TAYLOR AVE,12072268300,2017,7,"$259,900","$264,100"
43,4 - 1730 TAYLOR AVE,12072268900,2017,10,"$207,000","$209,100"
43,3 - 1750 TAYLOR AVE,12072267200,2017,6,"$251,000","$255,500"
43,7 - 1760 TAYLOR AVE,12072266300,2017,10,"$274,000","$276,700"
628,10 - 472 TEMPLETON AVE,11051777100,2017,4,"$270,000","$275,900"
628,11 - 472 TEMPLETON AVE,11051776100,2017,10,"$272,000","$274,700"
628,25 - 472 TEMPLETON AVE,11051775500,2017,5,"$280,000","$285,600"
628,27 - 472 TEMPLETON AVE,11051775400,2016,5,"$280,000","$288,100"
628,33 - 472 TEMPLETON AVE,11051775100,2016,12,"$287,500","$296,100"
628,9 - 472 TEMPLETON AVE,11051776200,2016,7,"$290,500","$299,500"
198,103 - 176 THOMAS BERRY ST,6070107600,2017,10,"$176,000","$176,900"
198,104 - 176 THOMAS BERRY ST,6070107500,2017,4,"$190,000","$192,100"
289,1311 - 481 THOMPSON DR,7081178600,2016,5,"$186,900","$189,100"
289,1107 - 483 THOMPSON DR,7081176000,2016,5,"$155,000","$156,900"
289,1208 - 483 THOMPSON DR,7081176500,2017,4,"$146,000","$147,600"
289,1202 - 485 THOMPSON DR,7081176800,2017,11,"$170,000","$170,700"
289,1204 - 485 THOMPSON DR,7081176700,2016,7,"$143,000","$145,000"
289,3104 - 489 THOMPSON DR,7081181700,2017,6,"$162,900","$164,400"
289,3106 - 491 THOMPSON DR,7081181800,2016,4,"$137,500","$139,000"
289,3209 - 493 THOMPSON DR,7081182300,2017,10,"$195,000","$196,000"
289,2102 - 497 THOMPSON DR,7081179000,2017,2,"$167,500","$169,700"
289,2103 - 497 THOMPSON DR,7081179200,2017,3,"$170,000","$172,000"
289,2203 - 497 THOMPSON DR,7081180000,2016,5,"$150,000","$151,800"
289,2302 - 497 THOMPSON DR,7081180600,2017,7,"$160,000","$161,300"
289,2303 - 497 THOMPSON DR,7081180800,2017,8,"$164,500","$165,700"
289,2108 - 499 THOMPSON DR,7081178700,2017,6,"$125,000","$126,100"
